status,accident_index,accident_year,accident_reference,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
Unvalidated,2021440148953,2021,440148953,1,1,1,1,22,5,3,0,0,0,0,0,9,1,4
Unvalidated,2021440148957,2021,440148957,1,1,1,1,38,7,3,0,0,0,0,0,1,-1,-1
Unvalidated,2021440149020,2021,440149020,1,1,1,2,20,4,2,0,0,0,0,0,1,1,5
Unvalidated,2021440149229,2021,440149229,1,1,1,2,78,11,3,0,0,0,0,0,9,1,9
Unvalidated,2021440149229,2021,440149229,3,2,2,2,68,10,3,0,0,1,0,0,9,1,6
Unvalidated,2021440149298,2021,440149298,1,1,1,1,68,10,3,0,0,0,0,0,9,1,4
Unvalidated,2021440149298,2021,440149298,1,2,2,2,70,10,3,0,0,1,0,0,9,1,4
Unvalidated,2021440149298,2021,440149298,3,3,1,1,61,9,3,0,0,0,0,0,21,1,5
Unvalidated,2021440149450,2021,440149450,1,1,1,2,25,5,3,0,0,0,0,0,9,1,8
Unvalidated,2021440149541,2021,440149541,2,1,1,1,50,8,3,0,0,0,0,0,3,1,6
Unvalidated,2021440149976,2021,440149976,2,1,1,2,53,8,3,0,0,0,0,0,1,1,5
Unvalidated,2021440150071,2021,440150071,1,1,1,1,56,9,3,0,0,0,0,0,1,1,7
Unvalidated,2021440150184,2021,440150184,2,1,1,1,21,5,3,0,0,0,0,0,3,1,9
Unvalidated,20211381N0497,2021,1381N0497,1,2,1,1,25,5,2,0,0,0,0,0,9,2,2
Unvalidated,20211381N0497,2021,1381N0497,1,3,2,2,34,6,2,0,0,1,0,0,9,2,5
Unvalidated,20211381N0588,2021,1381N0588,1,1,1,2,77,11,3,0,0,0,0,0,9,1,1
Unvalidated,20211381N0710,2021,1381N0710,1,1,3,1,24,5,3,6,9,0,0,0,0,1,7
Unvalidated,20211381O0331,2021,1381O0331,1,1,3,1,34,6,2,10,9,0,0,0,0,1,2
Unvalidated,20211381O0656,2021,1381O0656,1,1,3,1,51,8,3,5,1,0,0,0,0,-1,-1
Unvalidated,20211381O1381,2021,1381O1381,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
Unvalidated,20211381O1381,2021,1381O1381,1,2,2,2,24,5,3,0,0,1,0,0,9,1,1
Unvalidated,20211381O1381,2021,1381O1381,2,3,1,2,24,5,3,0,0,0,0,0,9,2,5
Unvalidated,20211381O1381,2021,1381O1381,2,4,2,1,21,5,3,0,0,1,0,0,9,2,5
Unvalidated,20211381O1381,2021,1381O1381,2,5,2,2,20,4,3,0,0,2,0,0,9,2,3
Unvalidated,20211381O1490,2021,1381O1490,1,1,2,1,17,4,3,0,0,2,0,0,9,1,1
Unvalidated,20211381O1615,2021,1381O1615,3,1,1,2,52,8,2,0,0,0,0,0,9,1,2
Unvalidated,20211381P0406,2021,1381P0406,1,1,3,2,69,10,2,5,1,0,0,0,0,1,5
Unvalidated,20211381P0676,2021,1381P0676,1,1,1,2,55,8,3,0,0,0,0,0,9,1,1
Unvalidated,20211381P0676,2021,1381P0676,2,2,1,1,18,4,3,0,0,0,0,0,3,3,8
Unvalidated,20211381P1178,2021,1381P1178,1,1,1,1,77,11,3,0,0,0,0,0,9,2,10
Unvalidated,20211381P1178,2021,1381P1178,2,2,1,1,55,8,3,0,0,0,0,0,19,2,7
Unvalidated,20211381Q1321,2021,1381Q1321,1,1,1,1,30,6,3,0,0,0,0,0,9,1,2
Unvalidated,20211381Q1321,2021,1381Q1321,2,2,1,1,48,8,2,0,0,0,0,0,8,1,4
Unvalidated,20211381Q1647,2021,1381Q1647,2,1,1,1,20,4,3,0,0,0,0,0,1,1,2
Unvalidated,20211381Q1690,2021,1381Q1690,1,1,2,2,18,4,3,0,0,1,0,0,9,3,3
Unvalidated,20211381Q1690,2021,1381Q1690,1,2,1,1,20,4,3,0,0,0,0,0,9,2,3
Unvalidated,20211381R0233,2021,1381R0233,1,1,3,2,15,3,3,7,3,0,0,0,0,1,9
Unvalidated,20211381R0722,2021,1381R0722,1,1,1,2,54,8,3,0,0,0,0,0,9,1,5
Unvalidated,20211381R1015,2021,1381R1015,1,1,3,1,46,8,2,5,3,0,0,0,0,-1,-1
Unvalidated,20211381R1114,2021,1381R1114,2,1,1,1,54,8,3,0,0,0,0,0,19,1,3
Unvalidated,20211381R1242,2021,1381R1242,1,1,2,2,21,5,3,0,0,1,0,0,9,1,1
Unvalidated,20211381R1242,2021,1381R1242,2,2,1,1,24,5,3,0,0,0,0,0,9,1,1
Unvalidated,20211381R1242,2021,1381R1242,2,3,3,2,45,7,3,6,9,0,0,0,0,1,1
Unvalidated,20211381R1672,2021,1381R1672,1,1,2,1,43,7,3,0,0,1,0,0,9,2,5
Unvalidated,20211381S0881,2021,1381S0881,2,1,1,1,36,7,2,0,0,0,0,0,5,1,2
Unvalidated,20211381S1434,2021,1381S1434,1,1,1,2,36,7,3,0,0,0,0,0,9,1,1
Unvalidated,20211381S1434,2021,1381S1434,1,2,2,1,35,6,3,0,0,2,0,0,9,1,1
Unvalidated,20211381S1434,2021,1381S1434,1,3,2,1,36,7,3,0,0,1,0,0,9,1,1
Unvalidated,20211381S1434,2021,1381S1434,1,4,2,2,27,6,3,0,0,2,0,0,9,1,1
Unvalidated,20211381S1804,2021,1381S1804,1,1,3,1,23,5,2,5,1,0,0,0,0,1,1
Unvalidated,20211381T0277,2021,1381T0277,2,1,1,1,27,6,3,0,0,0,0,0,9,1,7
Unvalidated,20211381T0426,2021,1381T0426,1,1,3,1,81,11,3,4,3,0,0,0,0,1,1
Unvalidated,20211381T1209,2021,1381T1209,1,1,1,2,39,7,3,0,0,0,0,0,9,1,1
Unvalidated,20211381T1209,2021,1381T1209,1,2,2,2,21,5,3,0,0,1,0,0,9,1,1
Unvalidated,20211381T1209,2021,1381T1209,2,3,1,2,46,8,3,0,0,0,0,0,9,1,4
Unvalidated,20211381U0611,2021,1381U0611,1,1,3,2,50,8,3,10,5,0,0,0,0,1,2
Unvalidated,20211381U0962,2021,1381U0962,1,1,1,2,42,7,3,0,0,0,0,0,9,1,3
Unvalidated,20211381U0962,2021,1381U0962,1,2,2,1,38,7,3,0,0,1,0,0,9,1,3
Unvalidated,20211381U1239,2021,1381U1239,1,1,1,1,29,6,2,0,0,0,0,0,4,-1,-1
Unvalidated,20211381U1471,2021,1381U1471,2,1,1,1,46,8,3,0,0,0,0,0,8,1,4
Unvalidated,20211381U1703,2021,1381U1703,1,1,2,1,19,4,2,0,0,1,0,0,9,-1,-1
Unvalidated,2021201075416,2021,201075416,1,1,2,1,26,6,3,0,0,2,0,0,9,-1,-1
Unvalidated,2021201075466,2021,201075466,1,1,1,2,41,7,3,0,0,0,0,0,9,1,1
Unvalidated,2021201075514,2021,201075514,2,1,1,1,36,7,3,0,0,0,0,0,9,1,4
Unvalidated,2021201075521,2021,201075521,1,1,1,1,39,7,3,0,0,0,0,0,97,1,3
Unvalidated,2021201075525,2021,201075525,2,1,1,1,26,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021201075546,2021,201075546,1,1,1,1,49,8,3,0,0,0,0,0,9,1,1
Unvalidated,2021201075694,2021,201075694,1,1,1,1,23,5,3,0,0,0,0,0,9,1,1
Unvalidated,2021201075694,2021,201075694,2,2,1,2,42,7,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021201075722,2021,201075722,1,1,3,1,17,4,3,1,1,0,0,2,0,1,1
Unvalidated,2021201075739,2021,201075739,1,2,2,2,53,8,3,0,0,2,0,0,9,1,2
Unvalidated,2021201075739,2021,201075739,1,3,2,1,57,9,3,0,0,2,0,0,9,1,2
Unvalidated,2021201075739,2021,201075739,2,1,1,1,49,8,3,0,0,0,0,0,9,1,1
Unvalidated,2021201075759,2021,201075759,2,1,1,1,56,9,3,0,0,0,0,0,9,1,2
Unvalidated,2021201075779,2021,201075779,2,1,1,1,25,5,3,0,0,0,0,0,9,1,-1
Unvalidated,2021201075834,2021,201075834,2,1,1,1,63,9,3,0,0,0,0,0,1,1,6
Unvalidated,2021201075846,2021,201075846,1,1,1,1,33,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021201075846,2021,201075846,1,3,2,1,26,6,2,0,0,1,0,0,9,1,5
Unvalidated,2021201075846,2021,201075846,2,2,1,1,36,7,3,0,0,0,0,0,9,1,2
Unvalidated,2021201075892,2021,201075892,2,1,2,1,17,4,3,0,0,2,0,0,9,1,1
Unvalidated,2021201075892,2021,201075892,2,2,2,1,20,4,3,0,0,1,0,0,9,1,1
Unvalidated,2021201075918,2021,201075918,1,1,1,1,31,6,3,0,0,0,0,0,5,1,8
Unvalidated,2021201075946,2021,201075946,1,1,3,1,31,6,3,6,9,0,0,2,0,1,2
Unvalidated,2021201076089,2021,201076089,2,1,1,2,24,5,3,0,0,0,0,0,1,1,4
Unvalidated,2021201076094,2021,201076094,1,1,3,1,29,6,3,5,4,0,0,2,0,-1,-1
Unvalidated,2021201076106,2021,201076106,2,1,1,1,47,8,3,0,0,0,0,0,9,1,1
Unvalidated,2021201076121,2021,201076121,2,1,1,1,19,4,3,0,0,0,0,0,1,1,1
Unvalidated,2021201076134,2021,201076134,2,1,2,2,29,6,3,0,0,1,0,0,9,1,6
Unvalidated,2021201076166,2021,201076166,2,1,1,2,21,5,3,0,0,0,0,0,9,1,4
Unvalidated,2021201076173,2021,201076173,1,1,1,1,54,8,3,0,0,0,0,0,9,1,2
Unvalidated,2021201076187,2021,201076187,1,1,3,1,25,5,3,6,9,0,0,0,0,1,1
Unvalidated,2021201076189,2021,201076189,1,1,3,2,17,4,3,8,5,0,0,2,0,1,2
Unvalidated,2021201076189,2021,201076189,1,2,3,2,15,3,3,8,5,0,0,0,0,1,2
Unvalidated,2021201076206,2021,201076206,1,1,1,1,24,5,3,0,0,0,0,0,1,1,1
Unvalidated,2021201076211,2021,201076211,2,1,1,2,9,2,3,0,0,0,0,0,1,1,1
Unvalidated,2021201076226,2021,201076226,1,1,1,1,18,4,3,0,0,0,0,0,1,1,1
Unvalidated,2021201076228,2021,201076228,2,1,1,1,29,6,3,0,0,0,0,0,1,-1,-1
Unvalidated,2021201076231,2021,201076231,1,1,3,1,26,6,3,5,1,0,0,0,0,1,2
Unvalidated,2021201076262,2021,201076262,1,1,1,1,52,8,3,0,0,0,0,0,1,1,8
Unvalidated,2021201076278,2021,201076278,2,1,1,1,34,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021201076304,2021,201076304,2,1,1,2,20,4,3,0,0,0,0,0,9,1,5
Unvalidated,2021201076334,2021,201076334,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021201076334,2021,201076334,1,2,2,1,28,6,3,0,0,2,0,0,9,1,1
Unvalidated,2021201076474,2021,201076474,1,1,2,2,15,3,3,0,0,2,0,0,9,1,1
Unvalidated,2021201076474,2021,201076474,1,2,2,2,17,4,3,0,0,1,0,0,9,1,4
Unvalidated,2021201076490,2021,201076490,2,1,1,1,12,3,3,0,0,0,0,0,90,1,2
Unvalidated,2021201076509,2021,201076509,2,1,1,1,34,6,3,0,0,0,0,0,9,1,2
Unvalidated,2021201076579,2021,201076579,1,1,3,1,79,11,3,6,9,0,0,0,0,1,5
Unvalidated,2021201076602,2021,201076602,1,1,1,1,77,11,2,0,0,0,0,0,9,1,1
Unvalidated,2021440150239,2021,440150239,1,1,1,1,39,7,2,0,0,0,0,0,9,1,6
Unvalidated,2021440150331,2021,440150331,1,1,1,2,20,4,3,0,0,0,0,0,3,1,6
Unvalidated,2021440150376,2021,440150376,1,1,1,2,21,5,3,0,0,0,0,0,9,1,9
Unvalidated,2021440150562,2021,440150562,2,1,1,2,32,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021440150567,2021,440150567,1,1,2,2,70,10,3,0,0,1,0,0,9,1,9
Unvalidated,2021440150746,2021,440150746,1,1,1,2,48,8,3,0,0,0,0,0,9,1,7
Unvalidated,2021440151036,2021,440151036,2,1,1,2,21,5,3,0,0,0,0,0,9,1,10
Unvalidated,2021440151200,2021,440151200,1,1,3,1,11,3,3,5,4,0,0,0,0,1,10
Unvalidated,2021440151222,2021,440151222,2,1,1,2,27,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021440151222,2021,440151222,2,2,2,1,26,6,3,0,0,1,0,0,9,1,6
Unvalidated,2021440151236,2021,440151236,2,1,1,1,33,6,3,0,0,0,0,0,4,1,4
Unvalidated,2021440151490,2021,440151490,2,1,1,2,22,5,3,0,0,0,0,0,1,1,6
Unvalidated,2021440151745,2021,440151745,2,1,1,1,23,5,3,0,0,0,0,0,9,1,4
Unvalidated,2021440151759,2021,440151759,2,1,1,1,37,7,3,0,0,0,0,0,9,1,4
Unvalidated,2021440152031,2021,440152031,1,1,1,2,56,9,3,0,0,0,0,0,9,2,10
Unvalidated,2021440152031,2021,440152031,2,2,1,2,28,6,3,0,0,0,0,0,9,1,9
Unvalidated,2021440152048,2021,440152048,1,1,1,2,29,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021440152048,2021,440152048,1,2,2,2,5,1,3,0,0,2,0,0,9,1,6
Unvalidated,2021440152099,2021,440152099,1,1,1,2,38,7,3,0,0,0,0,0,9,1,1
Unvalidated,2021440152468,2021,440152468,2,1,1,1,18,4,3,0,0,0,0,0,2,1,3
Unvalidated,2021440152521,2021,440152521,1,1,1,1,67,10,3,0,0,0,0,0,9,1,9
Unvalidated,2021440152719,2021,440152719,2,1,1,1,63,9,3,0,0,0,0,0,9,3,8
Unvalidated,2021440152837,2021,440152837,1,1,3,2,3,1,3,5,1,0,0,0,0,1,1
Unvalidated,2021440152884,2021,440152884,2,1,1,2,62,9,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021440152886,2021,440152886,1,1,1,1,31,6,3,0,0,0,0,0,19,1,4
Unvalidated,2021440152886,2021,440152886,2,2,1,2,18,4,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021440152990,2021,440152990,2,1,1,2,47,8,3,0,0,0,0,0,9,1,9
Unvalidated,2021440153033,2021,440153033,1,1,3,1,15,3,3,5,1,0,0,0,0,-1,-1
Unvalidated,2021440153059,2021,440153059,1,1,3,2,51,8,3,9,5,0,0,0,0,1,5
Unvalidated,2021440153112,2021,440153112,1,1,1,1,20,4,3,0,0,0,0,0,1,1,4
Unvalidated,2021440153203,2021,440153203,1,1,1,2,27,6,3,0,0,0,0,0,9,1,3
Unvalidated,2021440153289,2021,440153289,1,1,1,1,73,10,3,0,0,0,0,0,9,1,7
Unvalidated,2021440153603,2021,440153603,1,1,1,2,25,5,3,0,0,0,0,0,9,1,6
Unvalidated,2021440153770,2021,440153770,1,1,1,2,50,8,3,0,0,0,0,0,9,3,4
Unvalidated,2021440153770,2021,440153770,2,2,2,2,7,2,3,0,0,2,0,0,9,3,5
Unvalidated,2021440153793,2021,440153793,2,1,1,1,16,4,3,0,0,0,0,0,2,1,7
Unvalidated,2021440153832,2021,440153832,2,2,1,2,40,7,3,0,0,0,0,0,9,1,7
Unvalidated,2021440153832,2021,440153832,3,1,1,2,54,8,3,0,0,0,0,0,9,1,4
Unvalidated,2021440154001,2021,440154001,1,1,1,2,42,7,3,0,0,0,0,0,90,1,3
Unvalidated,2021440154062,2021,440154062,2,1,1,1,35,6,2,0,0,0,0,0,3,1,3
Unvalidated,2021440154086,2021,440154086,1,1,1,1,32,6,3,0,0,0,0,0,1,1,2
Unvalidated,2021440154184,2021,440154184,1,1,1,1,41,7,2,0,0,0,0,0,5,2,10
Unvalidated,2021440154399,2021,440154399,2,1,1,1,83,11,3,0,0,0,0,0,9,1,10
Unvalidated,2021440154653,2021,440154653,2,1,1,1,53,8,3,0,0,0,0,0,3,1,7
Unvalidated,2021440154740,2021,440154740,1,1,1,2,43,7,3,0,0,0,0,0,9,1,3
Unvalidated,2021440154740,2021,440154740,2,2,1,2,68,10,3,0,0,0,0,0,9,2,8
Unvalidated,2021440154977,2021,440154977,1,1,1,1,21,5,1,0,0,0,0,0,19,1,9
Unvalidated,2021440154977,2021,440154977,2,2,1,1,29,6,2,0,0,0,0,0,9,1,10
Unvalidated,2021411065780,2021,411065780,1,1,1,1,24,5,3,0,0,0,0,0,1,1,8
Unvalidated,2021411065966,2021,411065966,1,1,3,2,14,3,3,4,1,0,0,0,0,1,5
Unvalidated,2021411065986,2021,411065986,2,1,1,1,22,5,3,0,0,0,0,0,9,2,5
Unvalidated,2021411066003,2021,411066003,1,1,1,1,17,4,3,0,0,0,0,0,9,1,7
Unvalidated,2021411066088,2021,411066088,2,1,2,2,78,11,3,0,0,2,0,0,9,1,4
Unvalidated,2021411066373,2021,411066373,2,1,1,1,73,10,3,0,0,0,0,0,1,1,9
Unvalidated,2021411066421,2021,411066421,1,1,2,1,12,3,2,0,0,2,0,0,9,1,1
Unvalidated,2021411066421,2021,411066421,1,2,2,2,67,10,2,0,0,1,0,0,9,1,3
Unvalidated,2021411066421,2021,411066421,1,3,1,1,46,8,3,0,0,0,0,0,9,1,3
Unvalidated,2021411066421,2021,411066421,1,4,2,2,39,7,3,0,0,-1,0,0,9,1,1
Unvalidated,2021411066437,2021,411066437,2,1,2,2,22,5,2,0,0,1,0,0,9,1,8
Unvalidated,2021411066473,2021,411066473,1,1,1,2,51,8,3,0,0,0,0,0,9,2,10
Unvalidated,2021411066478,2021,411066478,1,1,1,2,43,7,3,0,0,0,0,0,9,1,5
Unvalidated,2021411066513,2021,411066513,1,1,3,2,15,3,3,6,9,0,0,0,0,1,10
Unvalidated,2021411066525,2021,411066525,1,1,1,1,18,4,3,0,0,0,0,0,2,1,10
Unvalidated,2021411066528,2021,411066528,1,1,1,1,77,11,3,0,0,0,0,0,9,1,10
Unvalidated,2021411066529,2021,411066529,2,1,1,1,42,7,3,0,0,0,0,0,9,1,8
Unvalidated,2021411066553,2021,411066553,1,1,2,2,40,7,3,0,0,-1,0,0,9,1,5
Unvalidated,2021411066570,2021,411066570,2,1,1,1,47,8,2,0,0,0,0,0,1,1,6
Unvalidated,2021411066773,2021,411066773,2,1,1,1,34,6,3,0,0,0,0,0,9,2,10
Unvalidated,2021411066794,2021,411066794,1,1,1,2,79,11,3,0,0,0,0,0,9,1,9
Unvalidated,2021411067495,2021,411067495,2,1,1,1,27,6,2,0,0,0,0,0,1,1,8
Unvalidated,2021411067505,2021,411067505,2,1,1,2,33,6,2,0,0,0,0,0,9,1,5
Unvalidated,2021411067540,2021,411067540,1,1,1,1,30,6,3,0,0,0,0,0,9,1,7
Unvalidated,2021411067540,2021,411067540,2,2,1,2,36,7,3,0,0,0,0,0,9,1,5
Unvalidated,2021411067571,2021,411067571,1,1,1,2,41,7,3,0,0,0,0,0,9,1,5
Unvalidated,2021411067571,2021,411067571,2,2,1,1,49,8,3,0,0,0,0,0,9,1,5
Unvalidated,2021411067572,2021,411067572,1,1,2,2,82,11,3,0,0,1,0,0,9,1,4
Unvalidated,2021411067628,2021,411067628,2,1,1,1,32,6,3,0,0,0,0,0,9,1,7
Unvalidated,2021411067945,2021,411067945,1,1,1,1,17,4,3,0,0,0,0,0,97,1,4
Unvalidated,2021411067964,2021,411067964,2,1,1,2,71,10,3,0,0,0,0,0,9,1,9
Unvalidated,2021411067964,2021,411067964,3,2,1,1,30,6,3,0,0,0,0,0,9,1,3
Unvalidated,2021411068022,2021,411068022,2,1,1,1,49,8,3,0,0,0,0,0,1,2,7
Unvalidated,2021411068052,2021,411068052,1,1,1,2,38,7,3,0,0,0,0,0,9,2,7
Unvalidated,2021411068052,2021,411068052,2,2,1,2,78,11,3,0,0,0,0,0,9,3,8
Unvalidated,2021411068058,2021,411068058,2,1,1,2,24,5,3,0,0,0,0,0,9,3,10
Unvalidated,2021411068058,2021,411068058,3,2,1,2,25,5,3,0,0,0,0,0,9,1,-1
Unvalidated,2021411068081,2021,411068081,1,1,3,1,44,7,3,9,5,0,0,0,0,1,10
Unvalidated,2021411068161,2021,411068161,2,1,1,1,24,5,3,0,0,0,0,0,3,1,8
Unvalidated,2021411068172,2021,411068172,1,1,1,2,31,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021411068172,2021,411068172,1,3,2,2,-1,-1,3,0,0,2,0,0,9,1,6
Unvalidated,2021411068172,2021,411068172,2,2,1,1,59,9,3,0,0,0,0,0,9,1,5
Unvalidated,2021411068185,2021,411068185,1,1,3,2,31,6,2,5,1,0,0,0,0,1,9
Unvalidated,2021411068186,2021,411068186,1,1,1,1,13,3,3,0,0,0,0,0,1,1,6
Unvalidated,2021411068400,2021,411068400,1,1,1,2,38,7,3,0,0,0,0,0,9,2,7
Unvalidated,2021411068503,2021,411068503,1,1,1,1,51,8,3,0,0,0,0,0,9,1,3
Unvalidated,2021411068503,2021,411068503,1,2,2,2,17,4,3,0,0,2,0,0,9,1,3
Unvalidated,2021411068503,2021,411068503,1,3,2,2,50,8,3,0,0,-1,0,0,9,1,3
Unvalidated,2021061069576,2021,061069576,2,1,2,1,22,5,3,0,0,0,0,0,90,1,3
Unvalidated,2021061069576,2021,061069576,2,2,1,1,50,8,2,0,0,0,0,0,90,1,3
Unvalidated,2021061069580,2021,061069580,2,1,1,2,35,6,2,0,0,0,0,0,9,1,2
Unvalidated,2021061069580,2021,061069580,2,2,2,1,10,2,3,0,0,2,0,0,9,1,2
Unvalidated,2021061069584,2021,061069584,2,1,1,2,12,3,2,0,0,0,0,0,1,1,6
Unvalidated,2021061069588,2021,061069588,2,1,1,2,33,6,3,0,0,0,0,0,9,1,4
Unvalidated,2021061069989,2021,061069989,1,1,1,1,36,7,3,0,0,0,0,0,1,1,2
Unvalidated,2021061070058,2021,061070058,2,1,1,1,29,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021061070085,2021,061070085,2,1,1,1,65,9,3,0,0,0,0,0,9,1,1
Unvalidated,2021061070113,2021,061070113,1,1,1,1,49,8,3,0,0,0,0,0,9,1,1
Unvalidated,2021061070124,2021,061070124,1,1,1,1,31,6,3,0,0,0,0,0,9,3,6
Unvalidated,2021061070124,2021,061070124,1,3,2,2,18,4,3,0,0,2,0,0,9,-1,-1
Unvalidated,2021061070124,2021,061070124,1,4,2,2,19,4,3,0,0,2,0,0,9,-1,-1
Unvalidated,2021061070124,2021,061070124,2,2,1,2,19,4,3,0,0,0,0,0,9,1,3
Unvalidated,2021061070356,2021,061070356,1,1,1,1,63,9,3,0,0,0,0,0,5,1,3
Unvalidated,2021061070356,2021,061070356,1,2,2,2,52,8,3,0,0,0,0,0,5,1,3
Unvalidated,2021061070391,2021,061070391,1,1,1,1,51,8,3,0,0,0,0,0,-1,1,2
Unvalidated,2021061070469,2021,061070469,1,1,1,1,21,5,3,0,0,0,0,0,9,1,3
Unvalidated,2021061070469,2021,061070469,1,2,2,1,30,6,3,0,0,1,0,0,9,1,4
Unvalidated,2021061070474,2021,061070474,2,1,1,2,43,7,3,0,0,0,0,0,9,1,3
Unvalidated,2021061070474,2021,061070474,2,2,2,2,35,6,3,0,0,1,0,0,9,1,7
Unvalidated,2021061070478,2021,061070478,1,1,1,1,18,4,3,0,0,0,0,0,1,1,1
Unvalidated,2021061070483,2021,061070483,2,1,1,2,30,6,3,0,0,0,0,0,1,1,3
Unvalidated,2021061070550,2021,061070550,1,1,1,1,31,6,3,0,0,0,0,0,3,1,2
Unvalidated,2021061070648,2021,061070648,2,1,1,1,52,8,3,0,0,0,0,0,1,1,8
Unvalidated,2021061070686,2021,061070686,1,1,1,1,39,7,3,0,0,0,0,0,9,1,2
Unvalidated,2021061070732,2021,061070732,1,1,2,1,20,4,3,0,0,1,0,0,9,1,2
Unvalidated,2021061070732,2021,061070732,1,2,2,1,20,4,3,0,0,2,0,0,9,-1,-1
Unvalidated,2021061070732,2021,061070732,1,3,2,1,28,6,3,0,0,1,0,0,9,1,1
Unvalidated,2021061070908,2021,061070908,1,1,1,1,28,6,3,0,0,0,0,0,1,1,4
Unvalidated,2021061070931,2021,061070931,1,1,1,2,44,7,3,0,0,0,0,0,9,1,2
Unvalidated,2021061070993,2021,061070993,3,1,1,1,31,6,3,0,0,0,0,0,9,1,9
Unvalidated,2021061071023,2021,061071023,2,1,1,1,34,6,2,0,0,0,0,0,1,1,4
Unvalidated,2021061071241,2021,061071241,1,1,1,2,34,6,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021061071241,2021,061071241,1,2,2,1,2,1,3,0,0,1,0,0,9,-1,-1
Unvalidated,2021061071241,2021,061071241,2,3,1,1,36,7,3,0,0,0,0,0,9,1,4
Unvalidated,2021061071406,2021,061071406,2,1,1,2,34,6,3,0,0,0,0,0,1,-1,-1
Unvalidated,2021061071430,2021,061071430,2,1,1,1,30,6,3,0,0,0,0,0,9,-1,-1
Unvalidated,2021061071533,2021,061071533,1,1,3,1,14,3,2,10,9,0,0,2,0,1,5
Unvalidated,2021061071629,2021,061071629,2,1,1,1,33,6,3,0,0,0,0,0,1,-1,-1
Unvalidated,2021061073467,2021,061073467,1,1,1,1,19,4,2,0,0,0,0,0,97,1,1
Unvalidated,2021061074548,2021,061074548,1,1,3,1,72,10,3,10,9,0,0,0,0,1,2
Unvalidated,2021061074549,2021,061074549,1,1,1,2,42,7,2,0,0,0,0,0,9,1,9
Unvalidated,2021061074550,2021,061074550,1,1,1,2,44,7,3,0,0,0,0,0,1,1,6
Unvalidated,2021061074551,2021,061074551,1,1,1,2,32,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021061074551,2021,061074551,2,2,1,2,52,8,3,0,0,0,0,0,9,1,6
Unvalidated,2021061074554,2021,061074554,1,1,1,1,47,8,2,0,0,0,0,0,9,1,4
Unvalidated,2021061074554,2021,061074554,2,2,1,1,31,6,2,0,0,0,0,0,5,1,1
Unvalidated,2021201076686,2021,201076686,1,1,3,1,16,4,3,1,4,0,0,0,0,1,4
Unvalidated,2021201076698,2021,201076698,2,1,1,2,63,9,3,0,0,0,0,0,9,1,1
Unvalidated,2021201076713,2021,201076713,2,1,1,1,20,4,3,0,0,0,0,0,1,1,1
Unvalidated,2021201076733,2021,201076733,2,1,1,1,42,7,3,0,0,0,0,0,19,1,10
Unvalidated,2021201077174,2021,201077174,2,1,2,2,20,4,3,0,0,1,0,0,9,1,2
Unvalidated,2021201077192,2021,201077192,1,1,1,1,43,7,2,0,0,0,0,0,9,1,10
Unvalidated,2021201077206,2021,201077206,2,1,1,1,33,6,3,0,0,0,0,0,5,1,2
Unvalidated,2021201077225,2021,201077225,1,1,1,1,20,4,3,0,0,0,0,0,9,1,9
Unvalidated,2021201077231,2021,201077231,2,1,1,1,45,7,3,0,0,0,0,0,1,1,3
Unvalidated,2021201077252,2021,201077252,1,1,1,2,29,6,3,0,0,0,0,0,9,1,1
Unvalidated,2021201077252,2021,201077252,2,2,2,1,21,5,3,0,0,1,0,0,9,1,2
Unvalidated,2021201077268,2021,201077268,1,1,1,2,57,9,3,0,0,0,0,0,9,1,8
Unvalidated,2021201077268,2021,201077268,3,2,1,2,61,9,3,0,0,0,0,0,9,1,2
Unvalidated,2021201077272,2021,201077272,1,1,1,1,26,6,3,0,0,0,0,0,9,1,6
Unvalidated,2021201077272,2021,201077272,2,2,1,1,24,5,3,0,0,0,0,0,9,1,2
Unvalidated,2021201077296,2021,201077296,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
Unvalidated,2021201077317,2021,201077317,1,1,3,1,16,4,3,6,9,0,0,0,0,1,3
Unvalidated,2021201077342,2021,201077342,2,1,1,1,44,7,3,0,0,0,0,0,9,1,9
Unvalidated,2021201077354,2021,201077354,1,1,1,1,33,6,3,0,0,0,0,0,90,1,1
